D 2019-08-24 07:35:48.55 00:00:00.30 HA      900_226001567365 A3    2    58
D 2019-08-24 07:35:50.06 00:00:00.30 HA      900_226001567365 A3    2     3
D 2019-08-24 07:35:55.81 00:00:00.90 HA      900_226001567365 A3    4    17
D 2019-08-24 07:36:00.94 00:00:00.00 HA      900_226001567365 A3    1    13
D 2019-08-24 07:36:01.55 00:00:00.60 HA      900_226001567365 A3    3     1
D 2019-08-24 07:36:03.37 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:36:06.69 00:00:00.00 HA      900_226001567365 A3    1    10
D 2019-08-24 07:36:08.20 00:00:00.60 HA      900_226001567365 A3    3     4
D 2019-08-24 07:36:34.79 00:00:00.00 HA      900_226001567365 A3    1    85
D 2019-08-24 07:36:36.31 00:00:00.60 HA      900_226001567365 A3    3     4
D 2019-08-24 07:36:40.84 00:00:00.00 HA      900_226001567365 A3    1    12
D 2019-08-24 07:36:41.45 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:36:43.86 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:36:48.11 00:00:00.60 HA      900_226001567365 A3    3    13
D 2019-08-24 07:36:50.82 00:00:00.31 HA      900_226001567365 A3    2     6
D 2019-08-24 07:36:54.75 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:36:56.56 00:00:00.30 HA      900_226001567365 A3    2     5
D 2019-08-24 07:36:57.47 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:37:01.09 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:37:03.52 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:37:04.12 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:39:23.37 00:00:00.00 HA      900_226001567365 A3    1   460
D 2019-08-24 07:39:35.15 00:00:00.30 HA      900_226001567365 A3    2    38
D 2019-08-24 07:39:39.98 00:00:00.00 HA      900_226001567365 A3    1    14
D 2019-08-24 07:39:41.49 00:00:00.62 HA      900_226001567365 A3    3     4
D 2019-08-24 07:39:46.34 00:00:00.00 HA      900_226001567365 A3    1    13
D 2019-08-24 07:39:46.94 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 07:39:48.15 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:39:48.75 00:00:00.31 HA      900_226001567365 A3    2     1
D 2019-08-24 07:39:58.73 00:00:00.00 HA      900_226001567365 A3    1    31
D 2019-08-24 07:40:16.85 00:00:00.00 HA      900_226001567365 A3    1    59
D 2019-08-24 07:40:18.37 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 07:40:24.42 00:00:00.00 HA      900_226001567365 A3    1    19
D 2019-08-24 07:40:25.63 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:40:33.79 00:00:00.00 HA      900_226001567365 A3    1    26
D 2019-08-24 07:40:34.69 00:00:00.31 HA      900_226001567365 A3    2     2
D 2019-08-24 07:40:35.90 00:00:00.61 HA      900_226001567365 A3    3     2
D 2019-08-24 07:40:42.26 00:00:00.00 HA      900_226001567365 A3    1    18
D 2019-08-24 07:40:44.97 00:00:00.31 HA      900_226001567365 A3    2     8
D 2019-08-24 07:40:46.19 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:40:49.81 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:40:50.72 00:00:00.31 HA      900_226001567365 A3    2     2
D 2019-08-24 07:40:57.67 00:00:00.61 HA      900_226001567365 A3    3    21
D 2019-08-24 07:40:59.19 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:41:05.23 00:00:00.30 HA      900_226001567365 A3    2    19
D 2019-08-24 07:41:06.74 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:41:07.66 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:41:26.39 00:00:00.00 HA      900_226001567365 A3    1    61
D 2019-08-24 07:41:26.99 00:00:00.61 HA      900_226001567365 A3    3     1
D 2019-08-24 07:41:40.60 00:00:00.00 HA      900_226001567365 A3    1    42
D 2019-08-24 07:41:41.21 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:41:43.62 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:41:44.23 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:41:53.60 00:00:00.30 HA      900_226001567365 A3    2    30
D 2019-08-24 07:42:06.29 00:00:00.00 HA      900_226001567365 A3    1    40
D 2019-08-24 07:42:14.44 00:00:00.61 HA      900_226001567365 A3    3    26
D 2019-08-24 07:42:19.29 00:00:00.00 HA      900_226001567365 A3    1    13
D 2019-08-24 07:44:17.39 00:00:00.30 HA      900_226001567467 A3    2   390
D 2019-08-24 07:44:27.37 00:00:00.00 HA      900_226001567467 A3    1    31
D 2019-08-24 07:44:54.86 00:00:00.31 HA      900_226001567467 A3    2    90
D 2019-08-24 07:44:56.38 00:00:00.00 HA      900_226001567467 A3    1     3
D 2019-08-24 07:44:56.98 00:00:00.00 HA      900_226001567467 A3    1     1
D 2019-08-24 07:44:58.50 00:00:00.00 HA      900_226001567467 A3    1     4
D 2019-08-24 07:44:59.40 00:00:00.00 HA      900_226001567467 A3    1     2
D 2019-08-24 07:45:01.23 00:00:00.30 HA      900_226001567467 A3    2     5
D 2019-08-24 07:45:02.43 00:00:00.00 HA      900_226001567467 A3    1     2
D 2019-08-24 07:45:04.04 00:00:00.00 HA      900_226001567467 A3    1     1
D 2019-08-24 07:45:03.64 00:00:00.00 HA      900_226001567467 A3    1     1
D 2019-08-24 07:45:04.55 00:00:00.30 HA      900_226001567467 A3    2     2
D 2019-08-24 07:45:06.67 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 07:45:07.28 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 07:45:09.18 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:45:15.14 00:00:00.30 HA      900_226001567365 A3    2    22
D 2019-08-24 07:45:16.06 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 07:45:25.42 00:00:00.00 HA      900_226001567365 A3    1    29
D 2019-08-24 07:45:26.03 00:00:01.50 HA      900_226001567365 A3    6     1
D 2019-08-24 07:45:33.88 00:00:00.00 HA      900_226001567365 A3    1    20
D 2019-08-24 07:45:37.52 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:45:39.73 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:45:40.24 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 07:45:41.15 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:45:42.07 00:00:00.00 HA      900_226001567467 A3    1     2
D 2019-08-24 07:45:52.65 00:00:00.30 HA      900_226001567467 A3    2    34
D 2019-08-24 07:45:54.17 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:46:08.37 00:00:00.30 HA      900_226001567365 A3    2    46
D 2019-08-24 07:46:11.39 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 07:46:13.82 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:46:17.45 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:46:19.87 00:00:00.30 HA      900_226001567365 A3    2     7
D 2019-08-24 07:46:21.38 00:00:00.30 HA      900_226001567365 A3    2     3
D 2019-08-24 07:46:24.11 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:46:24.71 00:00:00.61 HA      900_226001567365 A3    3     1
D 2019-08-24 07:46:27.74 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 07:46:30.46 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 07:46:31.68 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:46:33.88 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:46:37.42 00:00:00.00 HA      900_226001567365 A3    1    14
D 2019-08-24 07:46:38.63 00:00:01.20 HA      900_226001567365 A3    5     3
D 2019-08-24 07:46:42.86 00:00:00.00 HA      900_226001567365 A3    1     9
D 2019-08-24 07:46:47.70 00:00:00.00 HA      900_226001567365 A3    1    15
D 2019-08-24 07:46:48.30 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:46:58.87 00:00:00.00 HA      900_226001567365 A3    1    34
D 2019-08-24 07:47:04.32 00:00:00.30 HA      900_226001567365 A3    2    17
D 2019-08-24 07:47:06.53 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:47:38.15 00:00:00.30 HA      900_226001567365 A3    2   107
D 2019-08-24 07:47:39.36 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:47:45.71 00:00:00.00 HA      900_226001567365 A3    1    20
D 2019-08-24 07:47:46.32 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:47:46.92 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 07:47:51.45 00:00:00.00 HA      900_226001567365 A3    1    13
D 2019-08-24 07:47:52.37 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:48:32.84 00:00:00.61 HA      900_226001567365 A3    3   133
D 2019-08-24 07:48:36.47 00:00:00.60 HA      900_226001567365 A3    3     9
D 2019-08-24 07:48:37.67 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 07:48:39.49 00:00:00.31 HA      900_226001567365 A3    2     4
D 2019-08-24 07:48:41.61 00:00:00.61 HA      900_226001567365 A3    3     5
D 2019-08-24 07:48:43.43 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:54:00.87 00:00:00.61 HA      900_226001567365 A3    3  1050
D 2019-08-24 07:54:02.68 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:54:29.27 00:00:00.00 HA      900_226001567365 A3    1    87
D 2019-08-24 07:54:29.87 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:54:30.47 00:00:00.91 HA      900_226001567365 A3    4     1
D 2019-08-24 07:54:37.43 00:00:00.30 HA      900_226001567365 A3    2    19
D 2019-08-24 07:54:41.36 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 07:54:41.96 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:54:48.92 00:00:00.00 HA      900_226001567365 A3    1    22
D 2019-08-24 07:54:49.82 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:54:51.04 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 07:54:51.95 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:54:59.50 00:00:00.30 HA      900_226001567365 A3    2    24
D 2019-08-24 07:56:46.42 00:00:00.00 HA      900_226001567365 A3    1   352
D 2019-08-24 07:56:48.23 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 07:56:53.67 00:00:00.00 HA      900_226001567365 A3    1    17
D 2019-08-24 07:56:56.41 00:00:00.30 HA      900_226001567365 A3    2     8
D 2019-08-24 07:56:57.31 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:56:57.91 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:56:58.52 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 07:56:59.13 00:00:00.31 HA      900_226001567365 A3    2     1
D 2019-08-24 07:57:09.40 00:00:00.00 HA      900_226001567365 A3    1    32
D 2019-08-24 07:57:10.31 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 07:57:19.68 00:00:00.00 HA      900_226001567365 A3    1    30
D 2019-08-24 07:57:22.40 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 07:57:24.91 23:59:59.31 HA      900_226001567365 A3    2     4
D 2019-08-24 08:04:33.07 00:00:00.00 HA      900_226001567365 A3    1  1419
D 2019-08-24 08:04:33.67 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:04:35.48 00:00:00.30 HA      900_226001567365 A3    2     5
D 2019-08-24 08:04:46.67 00:00:00.00 HA      900_226001567365 A3    1    35
D 2019-08-24 08:04:52.71 00:00:00.00 HA      900_226001567365 A3    1    19
D 2019-08-24 08:04:53.32 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:19:12.47 00:00:00.31 HA      900_226001567365 A3    2  2844
D 2019-08-24 08:19:18.22 00:00:00.30 HA      900_226001567365 A3    2    17
D 2019-08-24 08:19:39.97 00:00:00.30 HA      900_226001567365 A3    2    70
D 2019-08-24 08:19:45.41 00:00:00.00 HA      900_226001567365 A3    1    16
D 2019-08-24 08:26:20.14 00:00:00.30 HA      900_226001567365 A3    2  1306
D 2019-08-24 08:26:31.02 00:00:00.00 HA      900_226001567365 A3    1    34
D 2019-08-24 08:26:31.92 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 08:26:36.76 00:00:00.00 HA      900_226001567365 A3    1    15
D 2019-08-24 08:26:44.61 00:00:00.00 HA      900_226001567365 A3    1    25
D 2019-08-24 08:26:48.25 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 08:26:48.85 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:26:52.78 00:00:00.00 HA      900_226001567365 A3    1    12
D 2019-08-24 08:27:12.12 00:00:00.30 HA      900_226001567365 A3    2    63
D 2019-08-24 08:27:14.55 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 08:27:17.87 00:00:00.00 HA      900_226001567365 A3    1    10
D 2019-08-24 08:27:19.68 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 08:27:27.25 00:00:00.60 HA      900_226001567365 A3    3    24
D 2019-08-24 08:27:30.28 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 08:27:32.78 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 08:27:33.60 00:00:00.60 HA      900_226001567365 A3    3     5
D 2019-08-24 08:27:36.03 00:00:00.30 HA      900_226001567365 A3    2     5
D 2019-08-24 08:27:44.78 00:00:00.00 HA      900_226001567365 A3    1    27
D 2019-08-24 08:27:45.39 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:27:46.00 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:27:50.53 00:00:00.30 HA      900_226001567365 A3    2    14
D 2019-08-24 08:27:52.36 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 08:28:02.93 00:00:00.62 HA      900_226001567365 A3    3    34
D 2019-08-24 08:28:17.45 00:00:00.00 HA      900_226001567365 A3    1    45
D 2019-08-24 08:28:18.95 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 08:28:31.95 00:00:00.31 HA      900_226001567365 A3    2    42
D 2019-08-24 08:28:34.38 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 08:28:42.84 00:00:00.90 HA      900_226001567365 A3    4    27
D 2019-08-24 08:28:54.93 00:00:00.00 HA      900_226001567365 A3    1    36
D 2019-08-24 08:28:59.76 00:00:00.31 HA      900_226001567365 A3    2    15
D 2019-08-24 08:29:00.97 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 08:29:04.31 00:00:00.00 HA      900_226001567365 A3    1    10
D 2019-08-24 08:29:06.12 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 08:29:08.23 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 08:29:10.95 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 08:29:15.79 00:00:00.00 HA      900_226001567365 A3    1    15
D 2019-08-24 08:29:20.03 00:00:00.00 HA      900_226001567365 A3    1    13
D 2019-08-24 08:29:20.63 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:29:24.26 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 08:29:25.48 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 08:29:26.09 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:29:43.30 00:00:00.00 HA      900_226001567365 A3    1    56
D 2019-08-24 08:30:41.28 00:00:00.30 HA      900_226001567365 A3    2   191
D 2019-08-24 08:30:47.04 00:00:00.00 HA      900_226001567365 A3    1    17
D 2019-08-24 08:30:49.15 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 08:30:54.88 00:00:00.00 HA      900_226001567365 A3    1    18
D 2019-08-24 08:30:57.61 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 08:30:58.22 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:31:03.35 00:00:00.30 HA      900_226001567365 A3    2    16
D 2019-08-24 08:31:04.26 00:00:01.60 HA      900_226001567365 A3    3     1
D 2019-08-24 08:31:05.78 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 08:31:06.98 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 08:31:07.59 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 08:31:16.96 00:00:00.00 HA      900_226001567365 A3    1    29
D 2019-08-24 08:31:27.24 00:00:00.30 HA      900_226001567365 A3    2    33
D 2019-08-24 08:31:28.74 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 08:31:37.22 00:00:00.00 HA      900_226001567365 A3    1    27
D 2019-08-24 08:31:37.82 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:31:38.42 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:31:39.03 00:00:01.61 HA      900_226001567365 A3    3     1
D 2019-08-24 08:31:41.25 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:31:41.85 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:31:46.30 00:00:00.30 HA      900_226001567365 A3    2    17
D 2019-08-24 08:31:52.64 00:00:00.30 HA      900_226001567365 A3    2    19
D 2019-08-24 08:31:53.84 00:00:00.32 HA      900_226001567365 A3    2     2
D 2019-08-24 08:32:11.98 00:00:00.00 HA      900_226001567365 A3    1    58
D 2019-08-24 08:32:14.10 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 08:40:58.39 00:00:00.00 HA      900_226001567365 A3    1  1735
D 2019-08-24 08:40:58.99 00:00:00.60 HA      900_226001567365 A3    3     1
D 2019-08-24 08:41:02.41 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 08:41:13.20 00:00:00.00 HA      900_226001567365 A3    1    38
D 2019-08-24 08:41:21.95 00:00:00.00 HA      900_226001567365 A3    1    28
D 2019-08-24 08:41:22.57 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 08:41:32.54 00:00:01.81 HA      900_226001567365 A3    7    32
D 2019-08-24 08:41:35.56 00:00:00.00 HA      900_226001567365 A3    1     3
D 2019-08-24 08:41:36.18 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 08:41:38.38 00:00:00.30 HA      900_226001567365 A3    2     2
D 2019-08-24 08:41:41.01 00:00:00.00 HA      900_226001567365 A3    1    10
D 2019-08-24 08:41:48.27 00:00:00.30 HA      900_226001567365 A3    2    23
D 2019-08-24 08:42:08.20 00:00:00.30 HA      900_226001567365 A3    2    64
D 2019-08-24 08:42:12.43 00:00:00.00 HA      900_226001567365 A3    1    12
D 2019-08-24 08:42:18.78 00:00:00.00 HA      900_226001567365 A3    1    20
D 2019-08-24 08:42:19.69 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 08:42:30.56 00:00:00.30 HA      900_226001567365 A3    2    35
D 2019-08-24 08:42:31.77 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 08:42:34.19 00:00:00.60 HA      900_226001567365 A3    3     7
D 2019-08-24 09:08:00.84 00:00:00.00 HA      900_226001567365 A3    1  5052
D 2019-08-24 09:08:05.68 00:00:00.61 HA      900_226001567365 A3    3    15
D 2019-08-24 09:08:06.89 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:09:03.98 00:00:00.00 HA      900_226001567365 A3    1   188
D 2019-08-24 09:09:11.24 00:00:00.00 HA      900_226001567365 A3    1    23
D 2019-08-24 09:09:13.96 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 09:09:34.51 00:00:00.00 HA      900_226001567365 A3    1    67
D 2019-08-24 09:09:35.42 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 09:09:41.77 00:00:00.00 HA      900_226001567365 A3    1    20
D 2019-08-24 09:09:59.90 00:00:00.00 HA      900_226001567365 A3    1    59
D 2019-08-24 09:10:00.81 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 09:10:01.71 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 09:10:03.24 00:00:00.30 HA      900_226001567365 A3    2     4
D 2019-08-24 09:10:04.44 00:00:01.30 HA      900_226001567365 A3    2     2
D 2019-08-24 09:10:05.35 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 09:10:06.56 00:00:01.30 HA      900_226001567365 A3    2     2
D 2019-08-24 09:10:08.38 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 09:10:08.98 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:09.59 00:00:00.60 HA      900_226001567365 A3    3     1
D 2019-08-24 09:10:10.79 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:11.70 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 09:10:12.31 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:12.91 00:00:00.31 HA      900_226001567365 A3    2     1
D 2019-08-24 09:10:14.73 00:00:00.91 HA      900_226001567365 A3    4     4
D 2019-08-24 09:10:16.24 00:00:01.51 HA      900_226001567365 A3    6     1
D 2019-08-24 09:10:18.37 00:00:00.60 HA      900_226001567365 A3    3     1
D 2019-08-24 09:10:20.48 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 09:10:22.30 00:00:00.00 HA      900_226001567365 A3    1     5
D 2019-08-24 09:10:22.91 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:23.51 00:00:00.30 HA      900_226001567365 A3    2     1
D 2019-08-24 09:10:24.42 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:25.03 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:47.10 00:00:00.00 HA      900_226001567365 A3    1    72
D 2019-08-24 09:10:48.60 00:00:01.22 HA      900_226001567365 A3    5     4
D 2019-08-24 09:10:50.43 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:51.03 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:10:54.05 00:00:00.00 HA      900_226001567365 A3    1     9
D 2019-08-24 09:10:59.50 00:00:00.00 HA      900_226001567365 A3    1    17
D 2019-08-24 09:11:05.24 00:00:00.00 HA      900_226001567365 A3    1    18
D 2019-08-24 09:11:05.84 00:00:00.60 HA      900_226001567365 A3    3     1
D 2019-08-24 09:11:07.36 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 09:11:41.19 00:00:00.00 HA      900_226001567365 A3    1   111
D 2019-08-24 09:11:41.79 00:00:00.31 HA      900_226001567365 A3    2     1
D 2019-08-24 09:22:56.84 00:00:00.00 HA      900_226001567365 A3    1  2233
D 2019-08-24 09:23:00.47 00:00:00.00 HA      900_226001567365 A3    1    11
D 2019-08-24 09:23:02.89 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 09:36:38.38 00:00:00.00 HA      900_226001567365 A3    1  2699
D 2019-08-24 09:36:38.99 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 09:36:42.01 00:00:00.00 HA      900_226001567365 A3    1     9
D 2019-08-24 09:51:36.81 00:00:00.00 HA      900_226001567365 A2    1 28830
D 2019-08-24 09:55:52.13 00:00:00.30 HA      900_226001567365 A3    2  3807
D 2019-08-24 09:55:56.37 00:00:00.30 HA      900_226001567365 A3    2    12
D 2019-08-24 11:13:55.39 00:00:00.00 HA      900_226001567496 A1    1 44332
D 2019-08-24 11:13:56.29 00:00:00.00 HA      900_226001567496 A1    1     2
D 2019-08-24 11:13:57.20 00:00:00.00 HA      900_226001567496 A1    1     2
D 2019-08-24 11:48:38.04 00:00:00.00 HA      900_226001567365 A2    1 23246
D 2019-08-24 12:36:26.81 00:00:00.00 HA      900_226001567365 A3    1 31886
D 2019-08-24 12:36:27.42 00:00:00.61 HA      900_226001567365 A3    3     1
D 2019-08-24 12:55:59.62 00:00:00.31 HA      900_226001567365 A3    2  3879
D 2019-08-24 12:56:02.35 00:00:00.30 HA      900_226001567365 A3    2     7
D 2019-08-24 12:56:03.26 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 12:56:03.86 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 12:58:07.66 00:00:00.00 HA      900_226001567365 A3    1   409
D 2019-08-24 12:58:10.08 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 12:58:10.68 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 12:58:18.23 00:00:00.30 HA      900_226001567365 A3    2    24
D 2019-08-24 13:00:03.21 00:00:00.30 HA      900_226001567365 A2    2 14190
D 2019-08-24 13:00:04.11 00:00:00.00 HA      900_226001567365 A2    1     1
D 2019-08-24 13:01:03.90 00:00:00.00 HA      900_226001567365 A2    1   197
D 2019-08-24 13:01:04.81 00:00:00.00 HA      900_226001567365 A2    1     2
D 2019-08-24 13:22:23.63 00:00:00.00 HA      900_226001567365 A3    1  4785
D 2019-08-24 13:22:24.24 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 13:22:28.17 00:00:00.30 HA      900_226001567365 A3    2    12
D 2019-08-24 13:26:31.83 00:00:00.00 HA      900_226001567365 A3    1   805
D 2019-08-24 13:37:46.01 00:00:00.00 HA      900_226001567365 A2    1  7289
D 2019-08-24 13:37:46.61 00:00:00.00 HA      900_226001567365 A2    1     1
D 2019-08-24 13:37:47.21 00:00:00.30 HA      900_226001567365 A2    2     1
D 2019-08-24 13:53:17.02 00:00:00.00 HA      900_226001567365 A3    1  5315
D 2019-08-24 13:58:32.57 00:00:00.00 HA      900_226001038336 A3    1  1044
D 2019-08-24 13:58:33.48 00:00:00.00 HA      900_226001038336 A3    1     2
D 2019-08-24 14:12:07.84 00:00:00.00 HA      900_226001567365 A3    1  2696
D 2019-08-24 14:12:10.56 00:00:00.00 HA      900_226001567365 A3    1     8
D 2019-08-24 14:12:11.47 00:00:00.00 HA      900_226001567365 A3    1     2
D 2019-08-24 15:13:33.10 00:00:00.00 HA      900_226001567365 A3    1 12191
D 2019-08-24 15:13:35.21 00:00:00.00 HA      900_226001567365 A3    1     6
D 2019-08-24 15:13:37.73 00:00:00.00 HA      900_226001567365 A3    1     4
D 2019-08-24 15:26:23.06 00:00:00.00 HA      900_226001567365 A3    1  2537
D 2019-08-24 15:26:23.66 00:00:00.00 HA      900_226001567365 A3    1     1
D 2019-08-24 15:26:26.08 00:00:00.00 HA      900_226001567365 A3    1     7
D 2019-08-24 15:26:26.68 00:00:00.61 HA      900_226001567365 A3    3     1
D 2019-08-24 15:26:36.65 00:00:00.31 HA      900_226001567365 A3    2    30
D 2019-08-24 15:26:52.97 00:00:00.00 HA      900_226001567365 A3    1    52
D 2019-08-24 15:26:57.50 00:00:00.30 HA      900_226001567365 A3    2    14
