
D 2019-09-23 20:36:08.13 00:00:02.63 HA      900_226000497891 A4   27     1
D 2019-09-23 20:44:57.76 00:00:00.00 HA      900_226000497891 A4    1  5232
D 2019-09-23 20:44:57.96 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:44:58.28 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 20:45:53.56 00:00:00.00 HA      900_226000497627 A4    1   548
D 2019-09-23 20:45:53.76 00:00:00.00 HA      900_226000497627 A4    1     1
D 2019-09-23 20:45:54.07 00:00:03.15 HA      900_226000497627 A4   32     2
D 2019-09-23 20:45:57.42 00:00:00.20 HA      900_226000497627 A4    3     1
D 2019-09-23 20:45:57.82 00:00:02.74 HA      900_226000497627 A4   28     1
D 2019-09-23 20:46:00.77 00:00:00.31 HA      900_226000497627 A4    4     1
D 2019-09-23 20:46:01.38 00:00:00.10 HA      900_226000497627 A4    2     2
D 2019-09-23 20:46:05.91 00:00:00.11 HA      900_226000497861 A4    2    43
D 2019-09-23 20:46:25.56 00:00:00.30 HA      900_226000497891 A4    4   193
D 2019-09-23 20:46:26.07 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:46:26.27 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 20:46:29.20 00:00:00.50 HA      900_226000497891 A4    6    27
D 2019-09-23 20:46:29.91 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 20:46:30.21 00:00:00.20 HA      900_226000497891 A4    3     1
D 2019-09-23 20:46:31.61 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 20:46:31.91 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:46:32.12 00:00:00.31 HA      900_226000497891 A4    4     1
D 2019-09-23 20:46:32.63 00:00:00.20 HA      900_226000497891 A4    3     1
D 2019-09-23 20:46:33.04 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:46:33.34 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 20:46:33.75 00:00:00.00 HA      900_226000497891 A4    1     3
D 2019-09-23 20:46:33.95 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:46:34.15 00:00:00.40 HA      900_226000497891 A4    5     1
D 2019-09-23 20:46:34.85 00:00:00.11 HA      900_226000497891 A4    2     2
D 2019-09-23 20:46:39.72 00:00:00.00 HA      900_226000497861 A4    1    56
D 2019-09-23 20:46:41.85 00:00:01.52 HA      900_226000497891 A4   16    20
D 2019-09-23 20:46:43.57 00:00:00.52 HA      900_226000497891 A4    6     1
D 2019-09-23 20:46:44.29 00:00:00.40 HA      900_226000497891 A4    5     1
D 2019-09-23 20:46:44.89 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 20:46:47.32 00:00:00.30 HA      900_226000497861 A4    4    23
D 2019-09-23 20:46:47.82 00:00:00.31 HA      900_226000497861 A4    4     1
D 2019-09-23 20:46:51.16 00:00:00.00 HA      900_226000497861 A4    1    29
D 2019-09-23 20:46:51.47 00:00:00.30 HA      900_226000497861 A4    4     2
D 2019-09-23 20:46:52.07 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:46:52.27 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 20:46:53.57 00:00:00.31 HA      900_226000497861 A4    4     2
D 2019-09-23 20:46:57.32 00:00:00.61 HA      900_226000497861 A4    7    43
D 2019-09-23 20:46:58.13 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 20:46:59.04 00:00:00.40 HA      900_226000497861 A4    5     8
D 2019-09-23 20:47:02.37 00:00:00.00 HA      900_226000497861 A4    1    28
D 2019-09-23 20:47:02.57 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 20:47:02.87 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:47:03.08 00:00:00.41 HA      900_226000497861 A4    5     1
D 2019-09-23 20:47:03.79 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:47:04.09 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 20:47:04.39 00:00:00.20 HA      900_226000497861 A4    3     1
D 2019-09-23 20:47:04.80 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 20:47:05.21 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:47:05.61 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 20:47:05.81 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 20:47:06.13 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 20:55:59.39 00:00:00.10 HA      900_226000497861 A4    2  5293
D 2019-09-23 20:55:59.79 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:56:00.00 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 20:56:00.40 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 20:56:00.81 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 20:56:01.41 00:00:00.00 HA      900_226000497861 A4    1     5
D 2019-09-23 21:05:42.63 00:00:00.10 HA      900_226000497891 A4    2  5770
D 2019-09-23 21:06:22.01 00:00:00.00 HA      900_226000497891 A4    1   389
D 2019-09-23 21:08:25.68 00:00:00.30 HA      900_226000497891 A4    4  1227
D 2019-09-23 21:08:26.39 00:00:00.00 HA      900_226000497891 A4    1     3
D 2019-09-23 21:08:26.69 00:00:01.83 HA      900_226000497891 A4   19     2
D 2019-09-23 21:08:29.03 00:00:00.10 HA      900_226000497891 A4    2     4
D 2019-09-23 21:08:29.43 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:09:20.02 00:00:00.20 HA      900_226000497891 A4    3   501
D 2019-09-23 21:09:20.42 00:00:00.21 HA      900_226000497891 A4    3     1
D 2019-09-23 21:09:20.83 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:09:21.04 00:00:00.60 HA      900_226000497891 A4    7     1
D 2019-09-23 21:09:22.55 00:00:02.43 HA      900_226000497891 A4   25     8
D 2019-09-23 21:09:26.30 00:00:00.00 HA      900_226000497861 A4    1    12
D 2019-09-23 21:09:26.50 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:09:26.90 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:09:27.12 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:09:55.42 00:00:00.00 HA      900_226000497861 A4    1   280
D 2019-09-23 21:09:55.62 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:09:56.12 00:00:00.20 HA      900_226000497861 A4    3     3
D 2019-09-23 21:12:48.24 00:00:00.31 HA      900_226000497891 A4    4  1706
D 2019-09-23 21:12:48.75 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:12:48.95 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:12:49.16 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:12:49.36 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 21:13:26.13 00:00:00.20 HA      900_226000497891 A4    3   363
D 2019-09-23 21:14:17.69 00:00:00.32 HA      900_226000497891 A4    4   509
D 2019-09-23 21:14:18.41 00:00:00.00 HA      900_226000497891 A4    1     3
D 2019-09-23 21:14:18.61 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 21:14:18.91 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:15:40.78 00:00:00.00 HA      900_226000497891 A4    1   812
D 2019-09-23 21:15:40.98 00:00:00.21 HA      900_226000497891 A4    3     1
D 2019-09-23 21:15:42.20 00:00:00.91 HA      900_226000497891 A4   10     9
D 2019-09-23 21:15:43.31 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:17:15.08 00:00:00.20 HA      900_226000497861 A4    3   910
D 2019-09-23 21:17:49.93 00:00:00.00 HA      900_226000497891 A4    1   343
D 2019-09-23 21:17:50.14 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:17:53.68 00:00:00.00 HA      900_226000497891 A4    1    34
D 2019-09-23 21:17:53.88 00:00:00.41 HA      900_226000497891 A4    5     1
D 2019-09-23 21:18:08.00 00:00:00.10 HA      900_226000497861 A4    2   135
D 2019-09-23 21:19:18.54 00:00:00.00 HA      900_226000497891 A4    1   698
D 2019-09-23 21:19:18.74 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 21:19:19.06 00:00:00.60 HA      900_226000497891 A4    7     1
D 2019-09-23 21:19:19.86 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:20.07 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:22.79 00:00:00.00 HA      900_226000497891 A4    1    26
D 2019-09-23 21:19:23.11 00:00:00.10 HA      900_226000497891 A4    2     2
D 2019-09-23 21:19:23.41 00:00:01.20 HA      900_226000497891 A4    3     1
D 2019-09-23 21:19:24.81 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:25.11 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:19:29.47 00:00:00.00 HA      900_226000497891 A4    1    52
D 2019-09-23 21:19:29.77 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:19:29.97 00:00:00.30 HA      900_226000497891 A4    4     1
D 2019-09-23 21:19:30.57 00:00:00.52 HA      900_226000497891 A4    6     2
D 2019-09-23 21:19:31.29 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:31.49 00:00:01.51 HA      900_226000497891 A4    6     1
D 2019-09-23 21:19:33.21 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:33.41 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 21:19:33.71 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:19:34.52 00:00:00.00 HA      900_226000497891 A4    1     7
D 2019-09-23 21:19:46.13 00:00:00.10 HA      900_226000497891 A4    2   124
D 2019-09-23 21:19:46.43 00:00:00.10 HA      900_226000497891 A4    2     1
D 2019-09-23 21:19:46.83 00:00:00.22 HA      900_226000497891 A4    3     2
D 2019-09-23 21:20:47.67 00:00:00.72 HA      900_226000497891 A4    8   601
D 2019-09-23 21:20:48.69 00:00:00.10 HA      900_226000497891 A4    2     2
D 2019-09-23 21:21:27.07 00:00:00.20 HA      900_226000497891 A4    3   379
D 2019-09-23 21:21:53.27 00:00:00.10 HA      900_226000497861 A4    2   257
D 2019-09-23 21:21:53.67 00:00:00.61 HA      900_226000497861 A4    7     2
D 2019-09-23 21:21:54.48 00:00:00.11 HA      900_226000497861 A4    2     1
D 2019-09-23 21:21:55.20 00:00:00.00 HA      900_226000497861 A4    1     5
D 2019-09-23 21:21:55.40 00:00:00.20 HA      900_226000497861 A4    3     1
D 2019-09-23 21:22:46.58 00:00:00.00 HA      900_226000497861 A4    1   505
D 2019-09-23 21:23:46.13 00:00:00.00 HA      900_226000497861 A4    1   590
D 2019-09-23 21:23:48.05 00:00:00.10 HA      900_226000497861 A4    2    18
D 2019-09-23 21:23:50.07 00:00:00.10 HA      900_226000497861 A4    2    18
D 2019-09-23 21:23:50.37 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:23:59.98 00:00:00.00 HA      900_226000497861 A4    1    94
D 2019-09-23 21:24:00.18 00:00:00.31 HA      900_226000497861 A4    4     1
D 2019-09-23 21:24:01.10 00:00:00.10 HA      900_226000497861 A4    2     5
D 2019-09-23 21:24:02.60 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:24:02.80 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:24:03.12 23:59:59.40 HA      900_226000497861 A4    5     2
D 2019-09-23 21:24:02.72 00:00:00.30 HA      900_226000497861 A4    4     1
D 2019-09-23 21:24:04.34 00:00:00.00 HA      900_226000497861 A4    1    12
D 2019-09-23 21:24:04.54 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:24:05.94 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:24:06.16 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:24:05.56 00:00:00.20 HA      900_226000497861 A4    3     2
D 2019-09-23 21:24:06.06 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 21:24:06.37 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:24:06.77 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 21:24:07.28 00:00:00.10 HA      900_226000497861 A4    2     3
D 2019-09-23 21:24:07.59 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:24:08.00 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 21:24:08.80 00:00:00.00 HA      900_226000497861 A4    1     6
D 2019-09-23 21:24:09.00 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:25:30.69 00:00:01.22 HA      900_226000497891 A4   13   810
D 2019-09-23 21:25:49.54 00:00:00.10 HA      900_226000497891 A4    2   174
D 2019-09-23 21:25:49.84 00:00:00.21 HA      900_226000497891 A4    3     1
D 2019-09-23 21:25:50.35 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:26:23.79 00:00:00.00 HA      900_226000497891 A4    1   331
D 2019-09-23 21:26:27.54 00:00:00.20 HA      900_226000497891 A4    3    36
D 2019-09-23 21:26:28.05 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:26:28.25 00:00:02.03 HA      900_226000497891 A4   21     1
D 2019-09-23 21:26:30.48 00:00:00.50 HA      900_226000497891 A4    6     1
D 2019-09-23 21:26:31.20 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:26:31.50 00:00:01.62 HA      900_226000497891 A4   17     2
D 2019-09-23 21:26:33.32 00:00:00.20 HA      900_226000497891 A4    3     1
D 2019-09-23 21:26:36.65 00:00:08.42 HA      900_226000497891 A4   84    30
D 2019-09-23 21:26:45.27 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:29:28.23 00:00:00.30 HA      900_226000497891 A4    4  1617
D 2019-09-23 21:29:28.73 00:00:00.60 HA      900_226000497891 A4    7     1
D 2019-09-23 21:29:29.54 00:00:02.33 HA      900_226000497891 A4   24     1
D 2019-09-23 21:29:48.31 00:00:00.30 HA      900_226000497861 A4    4   162
D 2019-09-23 21:29:48.81 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:29:49.02 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:29:49.53 00:00:00.20 HA      900_226000497861 A4    3     4
D 2019-09-23 21:29:54.48 00:00:00.10 HA      900_226000497861 A4    2    46
D 2019-09-23 21:29:54.88 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:29:59.43 00:00:00.10 HA      900_226000497861 A4    2    44
D 2019-09-23 21:30:00.44 00:00:00.00 HA      900_226000497861 A4    1     8
D 2019-09-23 21:30:00.84 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:30:01.05 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:30:01.66 00:00:00.00 HA      900_226000497861 A4    1     5
D 2019-09-23 21:30:01.96 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:30:02.27 00:00:00.10 HA      900_226000497861 A4    2     2
D 2019-09-23 21:30:16.68 00:00:00.32 HA      900_226000497861 A4    4   141
D 2019-09-23 21:30:17.20 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:30:17.40 00:00:12.47 HA      900_226000497861 A4  124     1
D 2019-09-23 21:30:30.39 00:00:01.30 HA      900_226000497861 A4    4     4
D 2019-09-23 21:30:32.20 00:00:00.10 HA      900_226000497861 A4    2    14
D 2019-09-23 21:33:11.65 00:00:00.00 HA      900_226000497891 A4    1  1581
D 2019-09-23 21:33:11.85 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:33:12.55 00:00:00.00 HA      900_226000497891 A4    1     6
D 2019-09-23 21:33:12.85 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:33:13.07 00:00:00.00 HA      900_226000497891 A4    1     1
D 2019-09-23 21:33:13.27 00:00:00.70 HA      900_226000497891 A4    8     1
D 2019-09-23 21:33:14.18 00:00:02.41 HA      900_226000497891 A4   15     1
D 2019-09-23 21:33:16.90 00:00:00.00 HA      900_226000497891 A4    1     2
D 2019-09-23 21:33:16.41 00:00:00.00 HA      900_226000497861 A4    1     4
D 2019-09-23 21:33:16.71 00:00:02.12 HA      900_226000497861 A4   12     2
D 2019-09-23 21:33:19.04 00:00:00.71 HA      900_226000497861 A4    8     1
D 2019-09-23 21:33:20.15 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:33:20.35 00:00:03.06 HA      900_226000497861 A4   41     1
D 2019-09-23 21:33:23.61 00:00:00.62 HA      900_226000497861 A4    7     1
D 2019-09-23 21:33:24.43 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:33:24.73 00:00:00.30 HA      900_226000497861 A4    4     1
D 2019-09-23 21:33:25.24 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:33:26.74 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:33:27.96 00:00:00.21 HA      900_226000497861 A4    3    11
D 2019-09-23 21:33:28.57 00:00:00.10 HA      900_226000497861 A4    2     3
D 2019-09-23 21:33:28.87 00:00:00.21 HA      900_226000497861 A4    3     1
D 2019-09-23 21:33:28.38 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:33:28.58 00:00:00.20 HA      900_226000497861 A4    3     1
D 2019-09-23 21:33:28.98 00:00:00.11 HA      900_226000497861 A4    2     1
D 2019-09-23 21:33:29.29 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:29.60 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:33:29.90 00:00:00.11 HA      900_226000497861 A4    2     2
D 2019-09-23 21:33:31.52 00:00:00.00 HA      900_226000497861 A4    1    14
D 2019-09-23 21:33:32.13 00:00:00.10 HA      900_226000497861 A4    2     5
D 2019-09-23 21:33:32.43 00:00:01.20 HA      900_226000497861 A4    3     1
D 2019-09-23 21:33:33.84 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:34.45 00:00:00.10 HA      900_226000497861 A4    2     5
D 2019-09-23 21:33:35.47 00:00:00.00 HA      900_226000497861 A4    1    18
D 2019-09-23 21:33:42.15 00:00:00.00 HA      900_226000497861 A4    1    65
D 2019-09-23 21:33:42.35 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:42.55 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:42.75 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:42.96 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:33:43.16 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:33:43.56 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:33:43.96 00:00:00.11 HA      900_226000497861 A4    2     3
D 2019-09-23 21:39:30.71 00:00:00.20 HA      900_226000497861 A4    3  3441
D 2019-09-23 21:41:00.97 00:00:00.10 HA      900_226000497861 A4    2   893
D 2019-09-23 21:41:01.38 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:41:01.68 00:00:00.30 HA      900_226000497861 A4    4     2
D 2019-09-23 21:41:02.39 00:00:00.11 HA      900_226000497861 A4    2     3
D 2019-09-23 21:42:18.35 00:00:00.00 HA      900_226000497891 A4    1   752
D 2019-09-23 21:42:18.55 00:00:00.11 HA      900_226000497891 A4    2     1
D 2019-09-23 21:42:40.04 00:00:00.00 HA      900_226000497861 A4    1   211
D 2019-09-23 21:42:40.24 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:42:40.44 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:42:40.74 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:42:41.05 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:42:41.26 00:00:00.30 HA      900_226000497861 A4    4     1
D 2019-09-23 21:42:42.17 00:00:00.00 HA      900_226000497861 A4    1     5
D 2019-09-23 21:42:45.71 00:00:00.00 HA      900_226000497861 A4    1    34
D 2019-09-23 21:42:46.01 00:00:00.30 HA      900_226000497861 A4    4     2
D 2019-09-23 21:42:46.52 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:42:46.92 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:42:47.13 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:42:47.43 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:42:47.63 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:42:47.94 00:00:00.21 HA      900_226000497861 A4    3     2
D 2019-09-23 21:42:48.45 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:42:48.85 00:00:00.00 HA      900_226000497861 A4    1     3
D 2019-09-23 21:42:49.05 00:00:00.41 HA      900_226000497861 A4    5     1
D 2019-09-23 21:42:49.86 00:00:00.31 HA      900_226000497861 A4    4     3
D 2019-09-23 21:42:50.47 00:00:00.00 HA      900_226000497861 A4    1     2
D 2019-09-23 21:42:50.68 00:00:00.10 HA      900_226000497861 A4    2     1
D 2019-09-23 21:42:51.98 00:00:00.00 HA      900_226000497861 A4    1     1
D 2019-09-23 21:44:12.67 00:00:00.10 HA      900_226000497891 A4    2   810
D 2019-09-23 21:44:13.08 00:00:00.10 HA      900_226000497891 A4    2     2
D 2019-09-23 21:44:13.48 00:00:01.40 HA      900_226000497891 A4    5     2
