
D 2019-09-30 21:56:58.51 00:00:00.00 HA      900_226001567332 A4    1     2
D 2019-09-30 21:57:00.02 00:00:00.10 HA      900_226001567332 A4    2     4
D 2019-09-30 21:57:00.52 00:00:00.00 HA      900_226001567332 A4    1     3
D 2019-09-30 21:57:01.03 00:00:00.00 HA      900_226001567332 A4    1     4
D 2019-09-30 21:57:01.84 00:00:00.00 HA      900_226001567332 A4    1     7
D 2019-09-30 21:57:02.85 00:00:00.00 HA      900_226001567332 A4    1     9
D 2019-09-30 21:57:06.19 00:00:00.20 HA      900_226001567332 A4    3    42
D 2019-09-30 21:57:14.17 00:00:00.00 HA      900_226001567332 A4    1    76
D 2019-09-30 21:57:17.90 00:00:00.10 HA      900_226001567332 A4    2    36
D 2019-09-30 21:57:18.31 00:00:00.00 HA      900_226001567332 A4    1     2
D 2019-09-30 21:57:18.51 00:00:05.48 HA      900_226001567332 A4   55     1
D 2019-09-30 21:57:24.19 00:00:05.18 HA      900_226001567332 A4   52     1
D 2019-09-30 21:57:29.57 00:00:00.52 HA      900_226001567332 A4    6     1
D 2019-09-30 21:57:30.29 00:00:00.30 HA      900_226001567332 A4    4     1
D 2019-09-30 22:00:21.64 00:00:00.00 HA      900_226001567329 A4    1  1697
D 2019-09-30 22:00:21.94 00:00:00.10 HA      900_226001567329 A4    2     2
D 2019-09-30 22:00:22.24 00:00:00.00 HA      900_226001567329 A4    1     1
D 2019-09-30 22:00:23.06 00:00:00.20 HA      900_226001567329 A4    3     7
D 2019-09-30 22:00:23.46 00:00:00.00 HA      900_226001567329 A4    1     1
D 2019-09-30 22:02:45.98 00:00:00.20 HA      900_226001567496 A4    3  1414
D 2019-09-30 22:02:46.38 00:00:00.21 HA      900_226001567496 A4    3     1
D 2019-09-30 22:02:46.89 00:00:01.63 HA      900_226001567496 A4   17     2
D 2019-09-30 22:02:48.72 00:00:00.41 HA      900_226001567496 A4    5     1
D 2019-09-30 22:02:49.33 00:00:00.40 HA      900_226001567496 A4    5     1
D 2019-09-30 22:02:49.93 00:00:00.41 HA      900_226001567496 A4    5     1
D 2019-09-30 22:02:52.56 00:00:13.20 HA      900_226001567496 A4  131    21
D 2019-09-30 22:03:05.96 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:03:06.47 00:00:00.72 HA      900_226001567496 A4    8     4
D 2019-09-30 22:03:07.39 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:03:07.89 00:00:00.40 HA      900_226001567496 A4    5     4
D 2019-09-30 22:03:08.49 00:00:01.22 HA      900_226001567496 A4   13     1
D 2019-09-30 22:03:10.03 00:00:01.80 HA      900_226001567496 A4    9     2
D 2019-09-30 22:03:12.03 00:00:00.51 HA      900_226001567496 A4    6     1
D 2019-09-30 22:03:12.94 23:59:59.81 HA      900_226001567496 A4    9     3
D 2019-09-30 22:03:12.96 00:00:10.35 HA      900_226001567496 A4  103     1
D 2019-09-30 22:03:23.51 00:00:05.08 HA      900_226001567496 A4   51     1
D 2019-09-30 22:03:30.10 00:00:07.71 HA      900_226001567496 A4   77    14
D 2019-09-30 22:03:38.02 00:00:01.81 HA      900_226001567496 A4    9     1
D 2019-09-30 22:03:40.03 00:00:00.62 HA      900_226001567496 A4   17     1
D 2019-09-30 22:03:40.85 00:00:00.21 HA      900_226001567496 A4    3     1
D 2019-09-30 22:03:41.27 00:00:01.10 HA      900_226001567496 A4   12     1
D 2019-09-30 22:03:42.58 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:03:42.78 00:00:01.73 HA      900_226001567496 A4   18     1
D 2019-09-30 22:03:44.71 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:03:45.52 00:00:02.13 HA      900_226001567496 A4   22     7
D 2019-09-30 22:03:47.85 00:00:01.73 HA      900_226001567496 A4   18     1
D 2019-09-30 22:03:49.78 00:00:00.51 HA      900_226001567496 A4    6     1
D 2019-09-30 22:03:50.69 00:00:04.05 HA      900_226001567496 A4   41     3
D 2019-09-30 22:03:54.95 00:00:00.51 HA      900_226001567496 A4    6     1
D 2019-09-30 22:03:55.66 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:03:55.96 00:00:00.21 HA      900_226001567496 A4    3     2
D 2019-09-30 22:03:56.68 00:00:00.41 HA      900_226001567496 A4    5     4
D 2019-09-30 22:03:57.59 00:00:01.71 HA      900_226001567496 A4    8     4
D 2019-09-30 22:03:58.50 00:00:01.32 HA      900_226001567496 A4   14     1
D 2019-09-30 22:04:00.43 00:00:00.10 HA      900_226001567496 A4    2     5
D 2019-09-30 22:04:02.44 00:00:00.21 HA      900_226001567496 A4   13     8
D 2019-09-30 22:04:02.86 00:00:00.41 HA      900_226001567496 A4    5     1
D 2019-09-30 22:04:03.47 00:00:00.50 HA      900_226001567496 A4    6     1
D 2019-09-30 22:04:04.18 00:00:00.80 HA      900_226001567496 A4    9     1
D 2019-09-30 22:04:05.19 00:00:08.22 HA      900_226001567496 A4   82     1
D 2019-09-30 22:04:13.81 00:00:00.10 HA      900_226001567496 A4    2     3
D 2019-09-30 22:04:14.12 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:04:14.42 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:14.63 00:00:01.32 HA      900_226001567496 A4   14     1
D 2019-09-30 22:04:16.15 00:00:00.60 HA      900_226001567496 A4    7     1
D 2019-09-30 22:04:16.95 00:00:01.64 HA      900_226001567496 A4   17     1
D 2019-09-30 22:04:18.79 00:00:00.30 HA      900_226001567496 A4    4     1
D 2019-09-30 22:04:19.29 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:21.12 00:00:00.00 HA      900_226001567496 A4    1    17
D 2019-09-30 22:04:21.52 00:00:00.00 HA      900_226001567496 A4    1     3
D 2019-09-30 22:04:21.92 00:00:00.00 HA      900_226001567496 A4    1     3
D 2019-09-30 22:04:22.23 00:00:00.10 HA      900_226001567496 A4    2     2
D 2019-09-30 22:04:22.53 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:24.64 00:00:02.25 HA      900_226001567496 A4   33    10
D 2019-09-30 22:04:28.51 00:00:00.00 HA      900_226001567496 A4    1    15
D 2019-09-30 22:04:28.71 00:00:01.11 HA      900_226001567496 A4   12     1
D 2019-09-30 22:04:30.13 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:04:30.43 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:04:31.63 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:31.84 00:00:00.21 HA      900_226001567496 A4    3     1
D 2019-09-30 22:04:33.05 00:00:00.00 HA      900_226001567496 A4    1     9
D 2019-09-30 22:04:33.25 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:33.46 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:04:33.66 23:59:59.81 HA      900_226001567496 A4    9     1
D 2019-09-30 22:04:33.78 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:04:33.98 00:00:00.21 HA      900_226001567496 A4    3     1
D 2019-09-30 22:04:34.39 00:00:02.41 HA      900_226001567496 A4   15     1
D 2019-09-30 22:04:37.21 00:00:00.20 HA      900_226001567496 A4    3     3
D 2019-09-30 22:04:37.72 00:00:02.02 HA      900_226001567496 A4   21     2
D 2019-09-30 22:04:39.94 23:59:59.11 HA      900_226001567496 A4    2     1
D 2019-09-30 22:04:40.67 00:00:00.20 HA      900_226001567496 A4    3    15
D 2019-09-30 22:04:41.07 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:12.61 00:00:00.00 HA      900_226001567496 A4    1   310
D 2019-09-30 22:05:13.12 00:00:00.00 HA      900_226001567496 A4    1     4
D 2019-09-30 22:05:13.42 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:13.72 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:14.14 00:00:00.10 HA      900_226001567496 A4    2     3
D 2019-09-30 22:05:14.74 00:00:00.00 HA      900_226001567496 A4    1     4
D 2019-09-30 22:05:15.05 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:16.36 00:00:00.00 HA      900_226001567496 A4    1    12
D 2019-09-30 22:05:16.86 00:00:00.00 HA      900_226001567496 A4    1     4
D 2019-09-30 22:05:17.07 00:00:00.51 HA      900_226001567496 A4    6     1
D 2019-09-30 22:05:17.78 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:17.98 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:18.19 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:18.59 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:18.80 00:00:03.94 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:22.94 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:23.34 23:59:57.98 HA      900_226001567496 A4    8     2
D 2019-09-30 22:05:21.52 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:21.82 00:00:00.41 HA      900_226001567496 A4    5     1
D 2019-09-30 22:05:22.54 00:00:00.20 HA      900_226001567496 A4    3     2
D 2019-09-30 22:05:22.94 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:23.34 00:00:02.35 HA      900_226001567496 A4    7     2
D 2019-09-30 22:05:25.89 00:00:01.33 HA      900_226001567496 A4   14     1
D 2019-09-30 22:05:24.98 00:00:00.71 HA      900_226001567496 A4    8     1
D 2019-09-30 22:05:25.89 00:00:01.33 HA      900_226001567496 A4   14     1
D 2019-09-30 22:05:29.95 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:27.62 00:00:00.61 HA      900_226001567496 A4    7     1
D 2019-09-30 22:05:28.43 00:00:00.30 HA      900_226001567496 A4    4     1
D 2019-09-30 22:05:29.04 00:00:00.91 HA      900_226001567496 A4   10     2
D 2019-09-30 22:05:30.46 00:00:02.03 HA      900_226001567496 A4   21     5
D 2019-09-30 22:05:34.00 00:00:00.71 HA      900_226001567496 A4   18     4
D 2019-09-30 22:05:36.24 00:00:00.00 HA      900_226001567496 A4    1    14
D 2019-09-30 22:05:36.84 00:00:00.00 HA      900_226001567496 A4    1     5
D 2019-09-30 22:05:37.04 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:37.24 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:37.45 00:00:01.83 HA      900_226001567496 A4   19     1
D 2019-09-30 22:05:40.09 00:00:01.11 HA      900_226001567496 A4   12     7
D 2019-09-30 22:05:41.40 00:00:00.41 HA      900_226001567496 A4    5     1
D 2019-09-30 22:05:42.02 00:00:01.42 HA      900_226001567496 A4   15     1
D 2019-09-30 22:05:43.64 00:00:00.30 HA      900_226001567496 A4    4     1
D 2019-09-30 22:05:44.14 00:00:00.81 HA      900_226001567496 A4    9     1
D 2019-09-30 22:05:45.16 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:45.96 00:00:00.12 HA      900_226001567496 A4    2     7
D 2019-09-30 22:05:46.28 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:46.68 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:47.18 00:00:00.00 HA      900_226001567496 A4    1     3
D 2019-09-30 22:05:47.49 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:47.89 00:00:00.00 HA      900_226001567496 A4    1     3
D 2019-09-30 22:05:48.40 00:00:00.10 HA      900_226001567496 A4    2     4
D 2019-09-30 22:05:49.80 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:50.02 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:50.42 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:05:51.83 00:00:00.00 HA      900_226001567496 A4    1    11
D 2019-09-30 22:05:52.04 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-08-23 09:39:09.43 00:00:00.00 HA      900_226001567284 A3    1     1
D 2019-09-30 22:05:53.97 23:59:57.87 HA      900_226001567496 A4    4     0
D 2019-09-30 22:05:52.06 00:00:00.90 HA      900_226001567496 A4   10     1
D 2019-09-30 22:05:53.16 00:00:01.12 HA      900_226001567496 A4   12     1
D 2019-09-30 22:05:54.48 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:54.68 00:00:00.11 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:55.10 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:55.30 00:00:00.81 HA      900_226001567496 A4    9     1
D 2019-09-30 22:05:56.31 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:05:56.61 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:05:56.81 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:05:58.44 00:00:00.40 HA      900_226001567496 A4    5    14
D 2019-09-30 22:06:01.26 00:00:00.30 HA      900_226001567496 A4    4    13
D 2019-09-30 22:06:01.76 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:01.96 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:02.37 00:00:04.69 HA      900_226001567496 A4   57     3
D 2019-09-30 22:06:07.56 00:00:02.23 HA      900_226001567496 A4   23     4
D 2019-09-30 22:06:13.33 00:00:00.00 HA      900_226001567496 A4    1    34
D 2019-09-30 22:06:14.04 00:00:00.30 HA      900_226001567496 A4    4     6
D 2019-09-30 22:06:14.75 00:00:00.00 HA      900_226001567496 A4    1     3
D 2019-09-30 22:06:23.22 00:00:00.00 HA      900_226001567496 A4    1    83
D 2019-09-30 22:06:23.42 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:23.62 00:00:06.40 HA      900_226001567496 A4   64     1
D 2019-09-30 22:06:30.33 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:06:30.53 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:06:30.93 00:00:00.30 HA      900_226001567496 A4    4     2
D 2019-09-30 22:06:31.43 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:06:31.74 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:32.05 00:00:00.00 HA      900_226001567496 A4    1     2
D 2019-09-30 22:06:32.25 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:33.36 00:00:00.00 HA      900_226001567496 A4    1    10
D 2019-09-30 22:06:34.27 00:00:00.00 HA      900_226001567496 A4    1     8
D 2019-09-30 22:06:34.77 00:00:00.00 HA      900_226001567496 A4    1     4
D 2019-09-30 22:06:34.97 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:35.18 00:00:04.15 HA      900_226001567496 A4    8     1
D 2019-09-30 22:06:39.53 00:00:00.10 HA      900_226001567496 A4    2     1
D 2019-09-30 22:06:39.73 00:00:00.00 HA     00000 26001567496 A4    1     0
D 2019-09-30 22:06:37.40 00:00:01.93 HA      900_226001567496 A4   20     0
D 2019-09-30 22:06:39.53 00:00:00.61 HA      900_226001567496 A4    7     1
D 2019-09-30 22:06:40.34 00:00:00.31 HA      900_226001567496 A4    4     1
D 2019-09-30 22:06:40.85 00:00:00.00 HA      900_226001567496 A4    1     1
D 2019-09-30 22:06:41.05 00:00:00.20 HA      900_226001567496 A4    3     1
D 2019-09-30 22:13:23.28 00:00:00.00 HA      900_226001567329 A4    1  4000
D 2019-09-30 22:13:23.88 00:00:01.53 HA      900_226001567329 A4   16     5
D 2019-09-30 22:13:25.61 00:00:00.00 HA      900_226001567329 A4    1     1
D 2019-09-30 22:19:37.53 00:00:00.00 HA      900_226000497865 A4    1  3692
D 2019-09-30 22:19:38.65 00:00:00.00 HA      900_226000497865 A4    1    10
D 2019-09-30 22:19:39.26 00:00:01.02 HA      900_226000497865 A4   11     5
D 2019-09-30 22:19:40.48 00:00:02.43 HA      900_226000497865 A4   25     1
D 2019-09-30 22:19:43.12 00:00:00.20 HA      900_226000497865 A4    3     1
D 2019-09-30 22:19:43.63 00:00:00.50 HA      900_226000497865 A4    6     2
D 2019-09-30 22:19:44.33 00:00:01.61 HA      900_226000497865 A4    7     1
D 2019-09-30 22:19:46.15 00:00:00.10 HA      900_226000497865 A4    2     1
D 2019-09-30 22:19:45.45 00:00:00.20 HA      900_226000497865 A4    3     1
D 2019-09-30 22:19:45.85 00:00:00.10 HA      900_226000497865 A4    2     1
D 2019-09-30 22:19:46.16 00:00:01.61 HA      900_226000497865 A4    7     1
D 2019-09-30 22:19:47.97 00:00:00.40 HA      900_226000497865 A4    5     1
D 2019-09-30 22:19:48.58 00:00:00.20 HA      900_226000497865 A4    3     1
D 2019-09-30 22:19:49.09 23:59:59.81 HA      900_226000497865 A4    9     2
D 2019-09-30 22:19:49.21 00:00:00.80 HA      900_226000497865 A4    9     2
D 2019-09-30 22:19:50.21 00:00:00.92 HA      900_226000497865 A4   10     1
D 2019-09-30 22:19:51.33 00:00:01.32 HA      900_226000497865 A4   14     1
D 2019-09-30 22:19:52.86 00:00:00.30 HA      900_226000497865 A4    4     1
D 2019-09-30 22:19:53.36 00:00:01.12 HA      900_226000497865 A4   12     1
D 2019-09-30 22:19:54.68 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:19:54.88 00:00:01.02 HA      900_226000497865 A4   11     1
D 2019-09-30 22:19:56.10 00:00:00.40 HA      900_226000497865 A4    5     1
D 2019-09-30 22:19:56.70 00:00:00.82 HA      900_226000497865 A4    9     1
D 2019-09-30 22:19:57.72 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:19:57.92 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:19:58.24 00:00:00.20 HA      900_226000497865 A4    3     2
D 2019-09-30 22:19:58.74 00:00:00.00 HA      900_226000497865 A4    1     2
D 2019-09-30 22:19:58.94 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:20:02.17 00:00:00.00 HA      900_226000497865 A4    1    31
D 2019-09-30 22:20:02.37 00:00:00.20 HA      900_226000497865 A4    3     1
D 2019-09-30 22:20:02.77 00:00:00.41 HA      900_226000497865 A4    5     1
D 2019-09-30 22:20:30.79 00:00:00.00 HA      900_226000497865 A4    1   273
D 2019-09-30 22:20:32.11 00:00:00.00 HA      900_226000497865 A4    1    12
D 2019-09-30 22:20:32.32 00:00:00.71 HA      900_226000497865 A4    8     1
D 2019-09-30 22:20:40.19 00:00:00.10 HA      900_226000497865 A4    2    70
D 2019-09-30 22:20:40.49 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:20:45.33 00:00:00.10 HA      900_226000497865 A4    2    47
D 2019-09-30 22:20:45.73 00:00:01.52 HA      900_226000497865 A4   16     2
D 2019-09-30 22:20:47.46 00:00:00.00 HA      900_226000497865 A4    1     1
D 2019-09-30 22:29:28.35 00:00:00.00 HA      900_226001567496 A4    1  5171
D 2019-09-30 22:29:28.55 00:00:00.40 HA      900_226001567496 A4    5     1
D 2019-09-30 22:29:29.27 00:00:00.20 HA      900_226001567496 A4    3     2
